entry_date,entry_price,exit_date,exit_price,pnl_pct,bars_held,exit_reason
2026-02-11T23:34:00,668.0,2026-02-11T23:38:00,667.48,-0.078,4,stop_loss
2026-02-12T11:51:00,671.0,2026-02-12T12:05:00,670.77,-0.034,14,stop_loss
2026-02-12T12:06:00,670.77,2026-02-12T12:28:00,671.25,0.072,22,take_profit
2026-02-12T13:17:00,670.55,2026-02-12T13:38:00,672.0,0.216,21,take_profit
2026-02-12T14:27:00,670.85,2026-02-12T14:29:00,670.0,-0.127,2,stop_loss
2026-02-13T18:42:00,647.82,2026-02-13T19:26:00,646.28,-0.238,44,stop_loss
2026-02-17T20:37:00,639.04,2026-02-17T20:49:00,637.97,-0.167,12,stop_loss
2026-02-17T23:16:00,643.39,2026-02-18T09:00:00,646.0,0.406,44,take_profit
2026-02-18T09:58:00,644.0,2026-02-18T10:00:00,643.22,-0.121,2,stop_loss
2026-02-18T10:01:00,643.22,2026-02-18T10:56:00,642.78,-0.068,55,stop_loss
2026-02-18T18:41:00,639.93,2026-02-18T18:43:00,638.77,-0.181,2,stop_loss
2026-02-18T18:44:00,639.3,2026-02-18T19:42:00,638.09,-0.189,58,stop_loss
2026-02-18T22:28:00,642.2,2026-02-18T22:29:00,642.0,-0.031,1,stop_loss
2026-02-18T22:30:00,642.09,2026-02-18T22:48:00,641.73,-0.056,18,stop_loss
2026-02-18T22:49:00,641.74,2026-02-18T22:50:00,641.46,-0.044,1,stop_loss
2026-02-18T22:51:00,641.46,2026-02-19T09:00:00,643.44,0.309,69,take_profit
2026-02-19T19:39:00,642.92,2026-02-19T20:13:00,641.77,-0.179,34,stop_loss
2026-02-20T09:58:00,645.5,2026-02-20T10:41:00,645.62,0.019,43,take_profit
2026-02-20T11:00:00,645.0,2026-02-20T11:02:00,644.42,-0.09,2,stop_loss
2026-02-20T17:21:00,654.24,2026-02-20T18:47:00,658.54,0.657,86,take_profit
2026-02-20T19:58:00,655.14,2026-02-20T22:46:00,655.0,-0.021,168,take_profit
2026-02-24T10:47:00,640.2,2026-02-24T10:51:00,639.63,-0.089,4,stop_loss
2026-02-24T10:52:00,639.63,2026-02-24T11:25:00,639.3,-0.052,33,stop_loss
2026-02-24T11:26:00,639.3,2026-02-24T11:41:00,639.07,-0.036,15,stop_loss
2026-02-24T18:24:00,638.85,2026-02-24T18:52:00,640.92,0.324,28,take_profit
2026-02-25T13:32:00,641.1,2026-02-25T14:27:00,640.49,-0.095,55,stop_loss
2026-02-25T16:15:00,647.0,2026-02-25T16:27:00,649.44,0.377,12,take_profit
2026-02-25T17:39:00,649.93,2026-02-25T18:04:00,648.67,-0.194,25,stop_loss
2026-02-25T20:31:00,650.91,2026-02-25T20:52:00,652.99,0.32,21,take_profit
2026-02-25T22:17:00,653.15,2026-02-25T22:40:00,652.51,-0.098,23,stop_loss
2026-02-25T22:41:00,652.32,2026-02-25T22:56:00,651.35,-0.149,15,stop_loss
2026-02-26T20:20:00,656.15,2026-02-26T20:34:00,657.79,0.25,14,take_profit
2026-02-26T20:52:00,656.0,2026-02-26T21:10:00,655.16,-0.128,18,stop_loss
2026-02-27T22:52:00,645.74,2026-02-27T22:53:00,645.42,-0.05,1,stop_loss
2026-02-27T22:56:00,645.42,2026-02-27T23:32:00,645.0,-0.065,36,stop_loss
2026-02-27T23:33:00,645.25,2026-02-27T23:50:00,644.2,-0.163,17,stop_loss
2026-02-27T23:51:00,644.23,2026-03-02T09:00:00,634.0,-1.588,9,stop_loss
2026-03-02T18:19:00,654.84,2026-03-02T19:11:00,656.72,0.287,52,take_profit
2026-03-02T20:07:00,653.9,2026-03-02T20:10:00,652.52,-0.211,3,stop_loss
2026-03-02T20:12:00,652.89,2026-03-02T20:15:00,651.77,-0.172,3,stop_loss
2026-03-03T17:31:00,649.81,2026-03-03T18:14:00,652.59,0.428,43,take_profit
2026-03-03T19:33:00,653.91,2026-03-03T19:47:00,658.82,0.751,14,take_profit
2026-03-03T21:40:00,653.25,2026-03-03T22:57:00,653.5,0.038,77,take_profit
2026-03-04T11:33:00,656.29,2026-03-04T11:36:00,655.49,-0.122,3,stop_loss
2026-03-04T11:37:00,655.49,2026-03-04T11:49:00,655.0,-0.075,12,stop_loss
2026-03-04T11:50:00,655.0,2026-03-04T12:28:00,654.13,-0.133,38,stop_loss
2026-03-04T14:20:00,656.25,2026-03-04T14:30:00,664.11,1.198,10,take_profit
2026-03-04T17:20:00,669.18,2026-03-04T17:30:00,667.54,-0.245,10,stop_loss
2026-03-04T17:31:00,667.77,2026-03-04T17:38:00,666.1,-0.25,7,stop_loss
2026-03-04T17:39:00,666.58,2026-03-04T18:26:00,668.55,0.296,47,take_profit
2026-03-04T20:10:00,667.17,2026-03-04T20:14:00,666.06,-0.166,4,stop_loss
2026-03-05T22:03:00,658.62,2026-03-05T22:29:00,659.49,0.132,26,take_profit
2026-03-06T09:38:00,658.1,2026-03-06T09:46:00,657.32,-0.119,8,stop_loss
2026-03-09T16:59:00,635.71,2026-03-09T17:18:00,634.4,-0.206,19,stop_loss
2026-03-09T21:46:00,645.63,2026-03-09T21:57:00,645.33,-0.046,11,stop_loss
2026-03-09T21:58:00,645.33,2026-03-09T22:03:00,644.75,-0.09,5,stop_loss
2026-03-09T22:04:00,644.75,2026-03-09T22:20:00,644.2,-0.085,16,stop_loss
2026-03-09T22:21:00,644.2,2026-03-09T22:26:00,643.0,-0.186,5,stop_loss
2026-03-09T23:43:00,643.37,2026-03-10T08:00:00,647.38,0.623,17,take_profit
2026-03-10T10:12:00,648.98,2026-03-10T10:30:00,655.77,1.046,18,take_profit
2026-03-10T16:07:00,655.46,2026-03-10T16:25:00,658.46,0.458,18,take_profit
2026-03-10T17:37:00,656.75,2026-03-10T18:14:00,655.38,-0.209,37,stop_loss
2026-03-10T18:15:00,656.0,2026-03-10T19:20:00,654.6,-0.213,65,stop_loss
2026-03-11T20:51:00,653.07,2026-03-11T21:56:00,653.38,0.047,65,take_profit
2026-03-16T10:12:00,630.0,2026-03-16T11:00:00,629.05,-0.151,48,stop_loss
2026-03-16T11:01:00,628.41,2026-03-16T11:43:00,631.5,0.492,42,take_profit
2026-03-16T13:24:00,630.7,2026-03-16T13:30:00,626.84,-0.612,6,stop_loss
2026-03-17T11:55:00,624.75,2026-03-17T12:01:00,624.51,-0.038,6,stop_loss
2026-03-17T15:01:00,628.53,2026-03-17T15:08:00,627.11,-0.226,7,stop_loss
2026-03-17T15:09:00,626.85,2026-03-17T15:29:00,625.39,-0.233,20,stop_loss
2026-03-18T09:52:00,625.3,2026-03-18T09:57:00,624.6,-0.112,5,stop_loss
2026-03-18T09:58:00,624.6,2026-03-18T10:12:00,625.4,0.128,14,take_profit
2026-03-18T10:48:00,624.34,2026-03-18T11:00:00,624.0,-0.054,12,stop_loss
2026-03-20T08:03:00,606.8,2026-03-20T09:17:00,606.19,-0.101,74,stop_loss
2026-03-23T13:30:00,600.37,2026-03-23T14:22:00,606.06,0.948,52,take_profit
2026-03-23T15:55:00,605.48,2026-03-23T16:17:00,603.02,-0.406,22,stop_loss
2026-03-23T16:22:00,603.09,2026-03-23T16:29:00,601.07,-0.335,7,stop_loss
2026-03-23T16:31:00,601.65,2026-03-23T17:33:00,603.26,0.268,62,take_profit
2026-03-23T19:54:00,605.3,2026-03-23T19:56:00,603.55,-0.289,2,stop_loss
2026-03-23T23:55:00,605.03,2026-03-24T08:00:00,606.56,0.253,5,take_profit
2026-03-25T08:57:00,598.61,2026-03-25T09:48:00,597.38,-0.205,51,stop_loss
2026-03-25T09:49:00,597.38,2026-03-25T09:59:00,599.23,0.31,10,take_profit
2026-03-26T23:16:00,549.5,2026-03-26T23:38:00,550.52,0.186,22,take_profit
2026-03-27T08:09:00,549.19,2026-03-27T08:29:00,548.38,-0.147,20,stop_loss
2026-03-30T09:43:00,531.08,2026-03-30T10:09:00,530.5,-0.109,26,stop_loss
2026-03-30T11:05:00,529.62,2026-03-30T11:21:00,532.65,0.572,16,take_profit
2026-03-30T16:53:00,535.86,2026-03-30T17:59:00,537.84,0.369,66,take_profit
2026-03-30T18:52:00,536.23,2026-03-30T19:11:00,534.71,-0.283,19,stop_loss
2026-03-31T09:56:00,543.66,2026-03-31T10:17:00,545.74,0.383,21,take_profit
2026-03-31T10:36:00,543.86,2026-03-31T10:38:00,543.2,-0.121,2,stop_loss
2026-03-31T10:39:00,543.11,2026-03-31T10:46:00,542.6,-0.094,7,stop_loss
2026-03-31T11:00:00,542.35,2026-03-31T11:02:00,541.5,-0.157,2,stop_loss
2026-03-31T11:03:00,541.7,2026-03-31T11:16:00,544.99,0.607,13,take_profit
2026-03-31T12:15:00,543.0,2026-03-31T13:11:00,546.78,0.696,56,take_profit
2026-03-31T14:48:00,553.79,2026-03-31T15:16:00,555.68,0.341,28,take_profit
2026-03-31T19:08:00,569.18,2026-03-31T19:55:00,571.47,0.402,47,take_profit
2026-03-31T22:10:00,571.45,2026-03-31T22:15:00,573.0,0.271,5,take_profit
2026-04-01T09:07:00,575.56,2026-04-01T09:21:00,574.76,-0.139,14,stop_loss
2026-04-01T09:24:00,574.32,2026-04-01T09:48:00,576.56,0.39,24,take_profit
2026-04-01T12:51:00,577.0,2026-04-01T13:04:00,576.0,-0.173,13,stop_loss
2026-04-01T17:46:00,587.64,2026-04-01T17:57:00,586.51,-0.192,11,stop_loss
2026-04-01T17:58:00,586.37,2026-04-01T18:03:00,584.92,-0.247,5,stop_loss
2026-04-01T18:12:00,583.7,2026-04-01T18:17:00,582.05,-0.283,5,stop_loss
2026-04-02T17:47:00,569.97,2026-04-02T18:05:00,571.86,0.332,18,take_profit
2026-04-02T21:33:00,574.62,2026-04-02T21:56:00,574.43,-0.033,23,stop_loss
2026-04-02T21:57:00,574.43,2026-04-02T22:06:00,574.3,-0.023,9,stop_loss
2026-04-02T23:18:00,574.19,2026-04-02T23:31:00,574.79,0.104,13,take_profit
2026-04-06T09:57:00,580.36,2026-04-06T10:09:00,582.0,0.283,12,take_profit
2026-04-06T10:27:00,580.11,2026-04-06T10:42:00,581.92,0.312,15,take_profit
2026-04-06T11:04:00,578.52,2026-04-06T12:09:00,580.01,0.258,65,take_profit
2026-04-06T13:02:00,579.18,2026-04-06T13:16:00,578.7,-0.083,14,stop_loss
2026-04-08T12:21:00,603.01,2026-04-08T13:11:00,605.34,0.386,50,take_profit
2026-04-08T13:19:00,603.26,2026-04-08T13:25:00,605.94,0.444,6,take_profit
2026-04-08T18:38:00,615.02,2026-04-08T18:55:00,612.71,-0.376,17,stop_loss
2026-04-08T18:56:00,612.41,2026-04-08T19:24:00,610.67,-0.284,28,stop_loss
2026-04-08T20:58:00,611.14,2026-04-08T21:24:00,612.5,0.223,26,take_profit
2026-04-09T10:36:00,616.5,2026-04-09T11:00:00,615.3,-0.195,24,stop_loss
2026-04-09T12:47:00,622.11,2026-04-09T13:17:00,624.28,0.349,30,take_profit
2026-04-09T17:29:00,631.1,2026-04-09T18:02:00,629.87,-0.195,33,stop_loss
2026-04-09T18:03:00,629.38,2026-04-09T18:12:00,628.14,-0.197,9,stop_loss
2026-04-10T12:04:00,631.72,2026-04-10T12:06:00,631.33,-0.062,2,stop_loss
2026-04-10T12:07:00,631.21,2026-04-10T12:23:00,632.61,0.222,16,take_profit
2026-04-10T13:43:00,632.81,2026-04-10T13:50:00,630.92,-0.299,7,stop_loss
