datetime,ma200,ma150,ma50
202606221708,-1,-1,209.6804
202606221709,-1,-1,209.6796
202606221710,-1,-1,209.6794
202606221711,-1,-1,209.6786
202606221712,-1,-1,209.6796
202606221713,-1,-1,209.6798
202606221714,-1,-1,209.68
202606221715,-1,-1,209.6836
202606221716,-1,-1,209.6812
202606221717,-1,-1,209.6806
202606221718,-1,-1,209.6848
202606221719,-1,-1,209.6852
202606221720,-1,-1,209.6856
202606221721,-1,-1,209.6844
202606221722,-1,-1,209.682
202606221723,-1,-1,209.6838
202606221724,-1,-1,209.6846
202606221725,-1,-1,209.6818
202606221726,-1,-1,209.6814
202606221727,-1,-1,209.6812
202606221728,-1,-1,209.6812
202606221729,-1,-1,209.679
202606221730,-1,-1,209.6788
202606221731,-1,-1,209.6782
202606221732,-1,-1,209.674
202606221733,-1,-1,209.6732
202606221734,-1,-1,209.6752
202606221735,-1,-1,209.6726
202606221736,-1,-1,209.671
202606221737,-1,-1,209.673
202606221738,-1,-1,209.674
202606221739,-1,-1,209.6734
202606221740,-1,-1,209.6728
202606221741,-1,-1,209.6706
202606221742,-1,-1,209.6712
202606221743,-1,-1,209.6708
202606221744,-1,-1,209.6692
202606221745,-1,-1,209.6722
202606221746,-1,-1,209.6744
202606221747,-1,-1,209.6746
202606221748,-1,-1,209.6744
202606221749,-1,-1,209.6758
202606221750,-1,-1,209.676
202606221751,-1,-1,209.6732
202606221752,-1,-1,209.675
202606221753,-1,-1,209.6746
202606221754,-1,-1,209.6756
202606221755,-1,-1,209.6744
202606221756,-1,-1,209.675
202606221757,-1,-1,209.672
202606221758,-1,-1,209.6716
202606221759,-1,-1,209.6702
202606221800,-1,-1,209.6726
202606221801,-1,-1,209.6696
202606221802,-1,-1,209.6708
202606221803,-1,-1,209.6696
202606221804,-1,-1,209.6736
202606221805,-1,-1,209.6784
202606221806,-1,-1,209.677
202606221807,-1,-1,209.6764
202606221808,-1,-1,209.6762
202606221809,-1,-1,209.6768
202606221810,-1,-1,209.679
202606221811,-1,-1,209.6772
202606221812,-1,-1,209.6772
202606221813,-1,-1,209.6786
202606221814,-1,-1,209.6788
202606221815,-1,-1,209.6792
202606221816,-1,-1,209.6806
202606221817,-1,-1,209.6806
202606221818,-1,-1,209.6818
202606221819,-1,-1,209.6802
202606221820,-1,-1,209.6832
202606221821,-1,-1,209.6814
202606221822,-1,-1,209.6792
202606221823,-1,-1,209.6782
202606221824,-1,-1,209.6768
202606221825,-1,-1,209.6746
202606221826,-1,-1,209.6722
202606221827,-1,-1,209.6736
202606221828,-1,-1,209.6718
202606221829,-1,-1,209.6742
202606221830,-1,-1,209.6768
202606221831,-1,-1,209.6782
202606221832,-1,-1,209.6782
202606221833,-1,-1,209.6792
202606221834,-1,-1,209.6778
202606221835,-1,-1,209.6786
202606221836,-1,-1,209.6796
202606221837,-1,-1,209.6786
202606221838,-1,-1,209.6786
202606221839,-1,-1,209.677
