datetime,ma200,ma150,ma50
202607011431,316.0786,333.6106,370.9089
202607011432,316.0799,333.6124,370.9142
202607011433,316.0801,333.6127,370.915
202607011434,316.08,333.6126,370.9147
202607011435,316.0797,333.6121,370.9133
202607011436,316.0812,333.6141,370.9193
202607011437,316.083,333.6165,370.9266
202607011438,316.0827,333.6161,370.9254
202607011439,316.0836,333.6173,370.9288
202607011440,316.0831,333.6167,370.9271
202607011441,316.0848,333.619,370.9339
202607011442,316.0876,333.6227,370.9452
202607011443,316.0908,333.6269,370.9577
202607011444,316.0865,333.6212,370.9407
202607011445,316.0832,333.6168,370.9273
202607011446,316.0859,333.6205,370.9384
202607011447,316.0868,333.6216,370.9418
202607011448,316.0869,333.6217,370.9422
202607011449,316.0853,333.6197,370.936
202607011450,316.0859,333.6205,370.9384
202607011451,316.0863,333.6209,370.9398
202607011452,316.0872,333.6221,370.9433
202607011453,316.0864,333.621,370.94
202607011454,316.0857,333.6202,370.9375
202607011455,316.085,333.6192,370.9346
202607011456,316.087,333.6218,370.9424
202607011457,316.0853,333.6197,370.936
202607011458,316.0832,333.6168,370.9273
202607011459,316.0817,333.6148,370.9213
202607011500,316.0828,333.6163,370.9259
202607011501,316.0837,333.6175,370.9296
202607011502,316.082,333.6151,370.9224
202607011503,316.0817,333.6148,370.9214
202607011504,316.0824,333.6157,370.9241
202607011505,316.085,333.6191,370.9344
202607011506,316.0841,333.618,370.931
202607011507,316.083,333.6165,370.9266
202607011508,316.0836,333.6173,370.9288
202607011509,316.0865,333.6212,370.9406
202607011510,316.0886,333.624,370.949
202607011511,316.0864,333.6211,370.9404
202607011512,316.0867,333.6215,370.9415
202607011513,316.0827,333.6162,370.9255
202607011514,316.0842,333.6181,370.9312
202607011515,316.0833,333.6169,370.9278
202607011516,316.0803,333.6129,370.9158
202607011517,316.0804,333.6131,370.9162
202607011518,316.0809,333.6138,370.9184
202607011519,316.0828,333.6163,370.926
202607011520,316.0844,333.6183,370.932
202607011521,316.0867,333.6214,370.9412
202607011522,316.0893,333.6249,370.9517
202607011523,316.0865,333.6211,370.9404
202607011524,316.086,333.6205,370.9386
202607011525,316.0884,333.6237,370.9482
202607011526,316.0865,333.6211,370.9404
202607011527,316.0872,333.6221,370.9434
202607011528,316.0865,333.6212,370.9406
202607011529,316.0869,333.6218,370.9424
202607011530,316.087,333.6218,370.9425
202607011531,316.0879,333.6231,370.9462
202607011532,316.0869,333.6217,370.9422
202607011533,316.0846,333.6187,370.933
202607011534,316.0834,333.617,370.9281
202607011535,316.0809,333.6138,370.9184
202607011536,316.0811,333.6139,370.9188
202607011537,316.0784,333.6104,370.9082
202607011538,316.0778,333.6096,370.9058
202607011539,316.0776,333.6093,370.9048
202607011540,316.0778,333.6095,370.9056
202607011541,316.0771,333.6087,370.9031
202607011542,316.0763,333.6076,370.8998
202607011543,316.0742,333.6048,370.8913
202607011544,316.0752,333.6062,370.8955
202607011545,316.0756,333.6067,370.897
202607011546,316.0757,333.6068,370.8975
202607011547,316.0753,333.6063,370.8958
202607011548,316.0759,333.6071,370.8984
202607011549,316.0758,333.6069,370.8978
202607011550,316.0751,333.6061,370.8952
