datetime,ma200,ma150,ma50
202607011630,418.5662,413.6161,405.5402
202607011631,418.566,413.6158,405.5394
202607011632,418.5658,413.6156,405.5387
202607011633,418.5644,413.6137,405.533
202607011634,418.5638,413.6128,405.5305
202607011635,418.5629,413.6117,405.5272
202607011636,418.5634,413.6124,405.5292
202607011637,418.5661,413.6159,405.5397
202607011638,418.5649,413.6143,405.535
202607011639,418.564,413.6132,405.5315
202607011640,418.5646,413.6139,405.5338
202607011641,418.5637,413.6128,405.5303
202607011642,418.5638,413.6129,405.5308
202607011643,418.5622,413.6108,405.5244
202607011644,418.5635,413.6125,405.5294
202607011645,418.5615,413.6098,405.5214
202607011646,418.562,413.6104,405.5233
202607011647,418.5635,413.6125,405.5295
202607011648,418.5644,413.6137,405.5332
202607011649,418.5606,413.6086,405.5178
202607011650,418.5612,413.6094,405.5203
202607011651,418.5594,413.607,405.5131
202607011652,418.5553,413.6015,405.4966
202607011653,418.5554,413.6017,405.4971
202607011654,418.5568,413.6035,405.5026
202607011655,418.5571,413.6039,405.5037
202607011656,418.56,413.6078,405.5154
202607011657,418.5592,413.6067,405.5122
202607011658,418.5594,413.607,405.5131
202607011659,418.5594,413.607,405.5131
202607011700,418.5599,413.6077,405.5151
202607011701,418.5585,413.6059,405.5096
202607011702,418.5569,413.6037,405.503
202607011703,418.5566,413.6033,405.502
202607011704,418.5564,413.6031,405.5012
202607011705,418.5548,413.6009,405.4947
202607011706,418.5559,413.6023,405.499
202607011707,418.557,413.6038,405.5033
202607011708,418.5578,413.6049,405.5068
202607011709,418.5603,413.6083,405.5168
202607011710,418.5587,413.6061,405.5103
202607011711,418.559,413.6065,405.5115
202607011712,418.5628,413.6115,405.5265
202607011713,418.5635,413.6124,405.5293
202607011714,418.5631,413.612,405.528
202607011715,418.561,413.6091,405.5194
202607011716,418.5614,413.6097,405.5212
202607011717,418.5603,413.6082,405.5165
202607011718,418.5595,413.6071,405.5134
202607011719,418.5594,413.607,405.513
202607011720,418.5611,413.6092,405.5197
202607011721,418.5612,413.6094,405.5202
202607011722,418.5612,413.6094,405.5202
202607011723,418.5612,413.6094,405.5201
202607011724,418.562,413.6105,405.5234
202607011725,418.5617,413.6101,405.5222
202607011726,418.5622,413.6107,405.524
202607011727,418.5619,413.6103,405.523
202607011728,418.5605,413.6085,405.5176
202607011729,418.5584,413.6057,405.5091
202607011730,418.5573,413.6042,405.5046
202607011731,418.5562,413.6027,405.5002
202607011732,418.5534,413.5991,405.4892
202607011733,418.5536,413.5993,405.4899
202607011734,418.5523,413.5975,405.4845
202607011735,418.553,413.5985,405.4876
202607011736,418.5517,413.5968,405.4824
202607011737,418.5525,413.5977,405.4852
202607011738,418.5534,413.599,405.4891
202607011739,418.5544,413.6004,405.4931
202607011740,418.5558,413.6022,405.4986
202607011741,418.556,413.6024,405.4993
202607011742,418.5563,413.6028,405.5005
202607011743,418.5563,413.6029,405.5008
202607011744,418.5548,413.6009,405.4948
202607011745,418.5526,413.5979,405.4856
202607011746,418.5534,413.599,405.489
202607011747,418.5533,413.5989,405.4887
202607011748,418.5531,413.5986,405.4878
202607011749,418.5527,413.5981,405.4864
202607011750,418.554,413.5999,405.4916
202607011751,418.5544,413.6003,405.493
202607011752,418.5567,413.6034,405.5021
202607011753,418.5562,413.6028,405.5004
202607011754,418.5563,413.6029,405.5007
202607011755,418.5562,413.6027,405.5002
202607011756,418.5544,413.6004,405.4932
202607011757,418.5527,413.5981,405.4864
202607011758,418.553,413.5985,405.4875
202607011759,418.5507,413.5955,405.4784
202607011800,418.5524,413.5977,405.485
202607011801,418.5517,413.5968,405.4824
202607011802,418.5517,413.5967,405.4822
202607011803,418.5517,413.5967,405.4822
202607011804,418.5517,413.5967,405.4822
202607011805,418.5506,413.5953,405.4779
202607011806,418.5495,413.5938,405.4733
202607011807,418.5495,413.5939,405.4736
202607011808,418.5499,413.5943,405.4749
202607011809,418.5532,413.5988,405.4884
202607011810,418.5518,413.5969,405.4827
202607011811,418.5505,413.5952,405.4776
202607011812,418.5496,413.594,405.474
202607011813,418.5501,413.5946,405.4758
202607011814,418.5494,413.5936,405.4728
202607011815,418.5492,413.5934,405.4723
202607011816,418.5488,413.5929,405.4708
202607011817,418.5499,413.5944,405.4752
202607011818,418.5494,413.5937,405.4732
202607011819,418.5501,413.5946,405.4758
202607011820,418.55,413.5945,405.4756
202607011821,418.5515,413.5965,405.4814
202607011822,418.5512,413.5961,405.4804
