date,symbol,ma200,ma150,ma50
20251107,AVGO,262.2981,282.1788,345.7344
20251110,AVGO,262.8763,283.5178,346.9862
20251111,AVGO,263.6111,284.8613,348.156
20251112,AVGO,264.3367,285.9909,349.181
20251113,AVGO,264.957,287.1234,349.5788
20251114,AVGO,265.5926,288.2019,349.799
20251117,AVGO,266.2038,289.3061,349.7222
20251118,AVGO,266.7964,290.4168,349.6818
20251119,AVGO,267.4628,291.6868,349.5632
20251120,AVGO,268.0367,292.8694,349.3548
20251121,AVGO,268.581,294.0265,348.9842
20251124,AVGO,269.3825,295.4278,349.3752
20251125,AVGO,270.1432,296.8254,349.9014
20251126,AVGO,270.9511,298.2091,350.8358
20251128,AVGO,271.7768,299.6107,351.9508
20251201,AVGO,272.549,300.9241,352.8292
20251202,AVGO,273.296,302.2103,353.6822
20251203,AVGO,274.0491,303.4216,354.5006
20251204,AVGO,274.8165,304.6521,355.3528
20251205,AVGO,275.6494,305.9165,356.5298
20251208,AVGO,276.5697,307.2649,357.8822
20251209,AVGO,277.5566,308.6147,359.4354
20251210,AVGO,278.5752,309.9794,361.0094
20251211,AVGO,279.4461,311.1808,362.0744
20251212,AVGO,280.2369,312.1738,362.4214
20251215,AVGO,280.9151,312.9393,362.3964
20251216,AVGO,281.6742,313.6473,362.5024
20251217,AVGO,282.3538,314.2818,362.2778
20251218,AVGO,283.0716,314.9374,361.9858
20251219,AVGO,283.7694,315.7254,361.9142
20251222,AVGO,284.5032,316.4619,362.2222
20251223,AVGO,285.3527,317.2565,362.0878
20251224,AVGO,286.1485,318.0619,362.1738
20251226,AVGO,286.9261,318.8675,362.1406
20251229,AVGO,287.6972,319.6687,362.0562
20251230,AVGO,288.4667,320.4225,362.0444
20251231,AVGO,289.2259,321.0769,361.9554
20260102,AVGO,290.0218,321.7927,362.0168
20260105,AVGO,290.7482,322.4624,362.0648
20260106,AVGO,291.5204,323.0955,361.9584
20260107,AVGO,292.2799,323.6699,361.7234
20260108,AVGO,292.9841,324.1415,361.092
20260109,AVGO,293.7671,324.7801,360.5398
20260112,AVGO,294.6343,325.4711,359.8192
20260113,AVGO,295.5488,326.2033,359.3552
20260114,AVGO,296.4021,326.8349,358.7354
20260115,AVGO,297.2901,327.4483,358.3736
20260116,AVGO,298.2047,328.0983,358.4336
20260120,AVGO,299.0722,328.6721,357.9488
20260121,AVGO,299.956,329.2126,357.4242
20260122,AVGO,300.8648,329.7295,356.923
20260123,AVGO,301.6653,330.1817,356.1078
20260126,AVGO,302.5354,330.6943,355.5578
20260127,AVGO,303.2856,331.2127,355.1698
20260128,AVGO,304.0957,331.667,355.0126
20260129,AVGO,304.8338,332.1002,354.7298
20260130,AVGO,305.6062,332.5036,354.5064
20260202,AVGO,306.4074,332.9212,354.3792
20260203,AVGO,307.1228,333.1969,353.4308
20260204,AVGO,307.9018,333.6075,352.999
20260205,AVGO,308.6036,333.8653,352.335
20260206,AVGO,309.3999,334.2511,351.316
20260209,AVGO,310.2315,334.7146,350.4498
20260210,AVGO,310.9821,335.1689,349.3014
20260211,AVGO,311.7289,335.5927,348.0834
20260212,AVGO,312.4154,335.9525,346.8894
20260213,AVGO,313.095,336.2917,345.7492
20260217,AVGO,313.753,336.6484,344.7472
20260218,AVGO,314.4339,337.0037,343.7792
20260219,AVGO,315.0889,337.3665,342.6062
20260220,AVGO,315.7516,337.6731,341.212
20260223,AVGO,316.3858,337.9855,339.6988
20260224,AVGO,316.9887,338.2341,338.0168
20260225,AVGO,317.603,338.5664,336.8696
20260226,AVGO,318.1545,338.7443,336.0966
20260227,AVGO,318.6345,338.9356,335.7204
20260302,AVGO,319.0491,339.1123,335.2544
20260303,AVGO,319.4661,339.2429,335.019
20260304,AVGO,319.976,339.4917,335.092
20260305,AVGO,320.5181,339.6911,334.8962
20260306,AVGO,321.0159,339.943,334.6778
20260309,AVGO,321.5764,340.318,334.536
20260310,AVGO,322.1467,340.6217,334.401
20260311,AVGO,322.6846,340.933,334.1362
20260312,AVGO,323.2247,341.1717,333.8926
20260313,AVGO,323.6485,341.2797,333.3264
20260316,AVGO,324.0335,341.4063,332.9034
20260317,AVGO,324.4346,341.5143,332.36
20260318,AVGO,324.8006,341.5244,331.8152
20260319,AVGO,325.1571,341.6016,331.3418
20260320,AVGO,325.4379,341.6089,330.7418
20260323,AVGO,325.7459,341.7223,330.559
20260324,AVGO,326.1084,341.8287,330.0932
20260325,AVGO,326.4619,341.9887,329.434
20260326,AVGO,326.7975,342.1279,328.5802
20260327,AVGO,327.069,342.1805,327.771
20260330,AVGO,327.2654,342.1564,326.7164
20260331,AVGO,327.5523,342.275,325.9142
20260401,AVGO,327.8753,342.3676,325.485
20260402,AVGO,328.1962,342.4823,325.147
20260406,AVGO,328.5627,342.5733,325.0626
20260407,AVGO,329.039,342.9016,325.6108
20260408,AVGO,329.5305,343.251,326.0392
20260409,AVGO,330.0271,343.6069,326.47
20260410,AVGO,330.5648,343.9499,327.2582
20260413,AVGO,331.1404,344.2632,328.2608
20260414,AVGO,331.7523,344.5757,329.4984
20260415,AVGO,332.3783,344.9369,330.7496
20260416,AVGO,332.9933,345.1255,332.3826
20260417,AVGO,333.6956,345.4379,333.9598
20260420,AVGO,334.3492,345.7067,335.8008
